,Unnamed: 0,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
867,867,Andhra Pradesh,Kurnool,"TA Sattar Rural Farmers Warehouse (Smt. Tapal Jafreen), Sy.No.167-1, 167-2, Behind SRBC Colony, Karivena Village, Atmakur Mandal, Kurnool Dist.","TA Sattar Rural Farmers Warehouse (Smt. Tapal Jafreen), Sy.No.167-1, 167-2, Behind SRBC Colony, Karivena Village, Atmakur Mandal, Kurnool Dist.",,5000.0,78.1108279,15.6443434
868,868,Andhra Pradesh,Kurnool,Taherbasha,"SHANKUNTHALA CIRCLE, EAMMIGANOOR",Mehboobbasha,4.0,77.4719551,15.7734175
869,869,Andhra Pradesh,Kurnool,"The Kothapalli Farmers Warehouse, B. Pedda Laxmi Reddy & Three Others","S. No. 1248, Kothapalli Village, Nandyal Mandal, Kurnool District",,4788.0,78.1108279,15.6443434
870,870,Andhra Pradesh,Kurnool,The Nandyal Rural Farmers Warehouse,"Survey No. 373, Ayyalur Village, Nandyal, Kurnool",,4530.0,78.0372792,15.8281257
871,871,Andhra Pradesh,Kurnool,Tr Cold Storage,"OLD BUS STAND, BANGANPALLE",Saleembasha,0.0,78.2279193,15.318372
872,872,Andhra Pradesh,Kurnool,Vani Venkateswara Rural Farmers Warehouse,"Survey No. 373, Ayyalur Meta Village And Mandal, Kurnool District",,5653.0,78.1108279,15.6443434
873,873,Andhra Pradesh,Kurnool,"YSR Godown (Smt T.Lakshmi Devi, Smt T.Lakshmi)",Kothapally/Kurnool,,305.0,78.3251902,15.1351347
874,874,Andhra Pradesh,Prakasam,"AMC, Parchur","Parchur, Inkollu & Pusapadu",,3000.0,80.2284844,15.9038848
875,875,Andhra Pradesh,Prakasam,Addanki,J. Pangulur,,1000.0,,
876,876,Andhra Pradesh,Prakasam,Aditya Cold Storage,VELGATURU VILAGE PONNALURU MANDAL,Mahesh,1800.0,79.1718731,18.8458347
877,877,Andhra Pradesh,Prakasam,Aditya Cold Storage,,Shri Konijety Ravi Kumar,5000.0,,
878,878,Andhra Pradesh,Prakasam,Arja Lakshmimanohari,"R S No.14, Lakkavaram Village, Kollapudi Panchayat, Martur Mandal , Prakasam District",,10000.0,79.560344,15.348463
879,879,Andhra Pradesh,Prakasam,Bodawada Cold Storage,Upputur,,5954.38,80.2887736,15.952998
880,880,Andhra Pradesh,Prakasam,Bodawafda Cold Storage,UPPUTURVILAGEPARCHURUMANDAL,Raja,8500.0,,
881,881,Andhra Pradesh,Prakasam,Chappidihanumanthrao Cold Storage,PAMIDIPADU ROAD RAVI NUTRHALA KORISAPADU,Veeranjaneyulu,8000.0,80.1078799,15.6941826
882,882,Andhra Pradesh,Prakasam,Cherukuri Cold Storage,EDUMUDI ROAD UPPUGUNDURU,D.Srikanth,0.0,80.1684258,15.6705674
883,883,Andhra Pradesh,Prakasam,Chirala,China Ganjam Market Yard,,1000.0,80.2418578,15.6929955
884,884,Andhra Pradesh,Prakasam,Cumbum,Cumbum Market Yard,,2000.0,77.2843835,9.7347251
885,885,Andhra Pradesh,Prakasam,Darsi,Darsi And Kurichedu Market Yard,,3000.0,79.5773632,15.9047135
886,886,Andhra Pradesh,Prakasam,Dasari Radhakrishna,"S.No.76, Keertipadu Village, Madipadu Mandal Prakasam",,9878.53,80.0214829,15.6206676
887,887,Andhra Pradesh,Prakasam,Dasari Uma Naveena,"S.No.77, Keertipadu Village, Madipadu Mandal Prakasam",,9878.53,80.0214829,15.6206676
888,888,Andhra Pradesh,Prakasam,Dornala Cold Storage,KESINENIPALLY VILAGE TRIPARANTAKAM MANDAL,Maheshreddy,0.0,79.4560047,16.001235
889,889,Andhra Pradesh,Prakasam,Friends Godown,"Ranga Reddy Palli, Racherla Mandal,",,2838.92,,
890,890,Andhra Pradesh,Prakasam,Giddalur,Giddalur Market Yard,,1000.0,78.9349705,15.3847257
891,891,Andhra Pradesh,Prakasam,Inkollu Cold Storage Pvt. Ltd.,Inkollu,,6171.0,80.1944375,15.8283739
892,892,Andhra Pradesh,Prakasam,Jayagopala Cold Storage,306/2 306/3 SURAVARAPALLE VILLAGE,Srinivas,5000.0,,
893,893,Andhra Pradesh,Prakasam,Jonnalagadda Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
894,894,Andhra Pradesh,Prakasam,K. Murali Krishna,"Yedugundlapadu Village And Post, Madipadu Mandal",,5129.13,,
895,895,Andhra Pradesh,Prakasam,Kandukur,Kandukur Market Yard,,2000.0,79.9048922,15.2161475
896,896,Andhra Pradesh,Prakasam,Kanigiri,Kanigiri Market Yard,,1000.0,79.5069344,15.4048553
897,897,Andhra Pradesh,Prakasam,Kanneganti Lakshmi Rajeswari,"S.No.57/2 & 75, Keertipadu Village, Madipadu Mandal Prakasam",,9878.53,80.0214829,15.6206676
898,898,Andhra Pradesh,Prakasam,Kanneganti Siva Prasad,"S.No.57/1 & 75, Keertipadu Village, Madipadu Mandal Prakasam",,9878.53,80.0214829,15.6206676
899,899,Andhra Pradesh,Prakasam,Karnati Chandrasekhar Babu,"Survey No.155/2B,155/1A & 155/2A, Doddavaram Panchavat, Maddipadu (M), Prakasam District",,4106.0,79.560344,15.348463
900,900,Andhra Pradesh,Prakasam,Karnati Rohini Devi,"Survey No.155/1B, 155/2B & 155/1A, Doddavarappadu Village & Panchayat, Maddipadu (M), Prakasam",,6152.95,79.560344,15.348463
901,901,Andhra Pradesh,Prakasam,Karumudi Hanumayamma,"Yedugundlapadu Village And Post, Madipadu Mandal",,5129.13,,
902,902,Andhra Pradesh,Prakasam,Karumudi Usha Rani,"Yedugundalapadu Village And Post, Madipadu Mandal, Prakasam District",,5154.0,79.560344,15.348463
903,903,Andhra Pradesh,Prakasam,Kokila Cold Storage,NAGULUPPALAPADU VILAGE MANDAL,B.Srinivasrao,72.0,80.1114512,15.6394647
904,904,Andhra Pradesh,Prakasam,Kolla Nageswara Rao,"Survey No. 197/2, Kunkalamarru , Karamchedu Mandal",,273.0,80.3162572,15.8847028
905,905,Andhra Pradesh,Prakasam,Kolla Venkateswarlu,"D. No. 1-23, Kunkalamarruu Village And G.P., Karamchedu Mandal",,286.36,80.3162572,15.8847028
906,906,Andhra Pradesh,Prakasam,Komala Cold Storage Pvt Ltd,"INKOLLU VILAGE MANDAL, PARCHUR ROAD",Srinivasrao,6000.0,80.2767779,15.9684068
907,907,Andhra Pradesh,Prakasam,Kona Krishna Kumari,"R S No.14, Lakkavaram Village, Kollapudi Panchayat, Martur Mandal , Prakasam District",,10000.0,79.560344,15.348463
908,908,Andhra Pradesh,Prakasam,Kondepi,Singarayakonda Market Yard,,1000.0,80.0150777,15.2467176
909,909,Andhra Pradesh,Prakasam,Kondragunta Nagabhushanam Cold Storage,Nagupalem,,4524.41,,
910,910,Andhra Pradesh,Prakasam,Kondraguntanagabushanam,NAGULA PALEM VILAGE PARCHUR MANDAL,Subramanyam,0.0,80.2728588,15.9546319
911,911,Andhra Pradesh,Prakasam,Latha Cold Storage,NEAR MARKET YARD ROAD ONGOLE,Sanjeevrao,5000.0,80.049922,15.5057232
912,912,Andhra Pradesh,Prakasam,Lavanya Cold Storage,Inkollu,,5761.81,80.1944375,15.8283739
913,913,Andhra Pradesh,Prakasam,Laxminarayana Cold Storage,PERNAMITTA VILAGE S NPADU MANDAL,Ch.Nagesh,4000.0,80.0115701,15.5284503
914,914,Andhra Pradesh,Prakasam,Lingisetty Cold Storage,,,4900.0,,
915,915,Andhra Pradesh,Prakasam,M/S Jayagopala Cold Storage (P) Ltd. ( Promoters- Smt. K Nagamani Devi And K Susmith),Suravarapupalli,,5449.0,80.1414627,16.0318943
916,916,Andhra Pradesh,Prakasam,M/S K Yellamandaiah,Uppugundur,,5000.0,80.1684258,15.6705674
917,917,Andhra Pradesh,Prakasam,M/S Keerthana Rural Godowns,"Sy No 142/4, Yedugundalapadu GP, Madipadu Mandal",,10000.0,,
918,918,Andhra Pradesh,Prakasam,M/S Kodadarama Agriculture Rural Godown (Smt. A.Siva Parvati),"RS NO.650/1, Inkollu Village & Mandal, Prakasam Dt",,1107.0,79.560344,15.348463
919,919,Andhra Pradesh,Prakasam,M/S Lakshmi Narayana Cold Storage,Pernamitta,,4000.0,80.0115701,15.5284503
920,920,Andhra Pradesh,Prakasam,M/S Latha Cold Storage,Mukthinuthalapadu,,4800.0,80.0576834,15.5377821
921,921,Andhra Pradesh,Prakasam,M/S Neeli Cold Storage,Yedugundlapadu,,6934.0,80.049301,15.5634751
922,922,Andhra Pradesh,Prakasam,M/S Omkar Cold Storage,Mukthinuthalapadu,,5161.0,80.0576834,15.5377821
923,923,Andhra Pradesh,Prakasam,M/S Parchoor Cold Storage (P) Ltd.,Parchoor,,4992.0,80.2767779,15.9684068
924,924,Andhra Pradesh,Prakasam,M/S Pothula Chenchaiah Cold Storage,Tangutur,,5205.0,80.0346878,15.3417343
925,925,Andhra Pradesh,Prakasam,M/S Raghavendra Raw And Boiled Rice Mill,"Sy. No. 704/A, GT Road, Medarmetla Village, Korisapadu Mandal, Prakasam",,2500.0,79.560344,15.348463
926,926,Andhra Pradesh,Prakasam,M/S Rama Cold Storage Pvt. Ltd.,Addanki,,5000.0,79.9714467,15.8148706
927,927,Andhra Pradesh,Prakasam,M/S Sri Haritha Cold Storage Pvt. Ltd.,Pernamitta,,5000.0,80.0115701,15.5284503
928,928,Andhra Pradesh,Prakasam,M/S Sri Mahalakshmi Cold Storage,Throvagunta,,5485.0,80.0576834,15.5522666
929,929,Andhra Pradesh,Prakasam,M/S Sri. Cold Storage (Promoter- Shri. B S V Reddy),Gundalapalli,,6200.0,78.7419528,12.9801557
930,930,Andhra Pradesh,Prakasam,M/S. Anjaneya Enterprises,"Sy.No.504/1, 505/3 & 505/4, Valluru Gram Panchayat, Tanguturu Mandal",,10000.0,80.0346878,15.3417343
931,931,Andhra Pradesh,Prakasam,MS Bala Venkata Channa Cold Storage Pvt Ltd,Sy No 246 A Ganapavaram V Tripurantakam M Prakasham Dist,Shri Ramesh N,5100.0,79.4746284,16.0361282
932,932,Andhra Pradesh,Prakasam,MS Rythu Mithra Cold Storage,Somavarappadu V Medarametla Prakasham District,Shri Gude Panduranga Rao,5000.0,80.0273939,15.7203593
933,933,Andhra Pradesh,Prakasam,MS Sri Dattasai Cold Storage Pvt Ltd,,Shri Kavuri Vasu,9000.0,,
934,934,Andhra Pradesh,Prakasam,MS Sri Nidhi Cold Storage,,Shri Kolla Hari Babu,9798.0,,
935,935,Andhra Pradesh,Prakasam,MS Sri Rama Agri Cold Storage,Pusalapadu Gram Panchay Prakasam Distt,Shri M Ramesh Babu,6940.0,79.0969841,15.5009017
936,936,Andhra Pradesh,Prakasam,MS Uma Maheswara Cold Storage,,Shri T Surya Prakash Rao,6580.0,,
937,937,Andhra Pradesh,Prakasam,Maddipadu,Santhanuthalapadu,,1000.0,79.9413199,15.5425351
938,938,Andhra Pradesh,Prakasam,Mahi Agro Enterprises,Singarayakonda,,5982.0,80.0205089,15.2476081
939,939,Andhra Pradesh,Prakasam,Mahi agro enterprizes,"INDUSTIAL PARK, SOUTH BY PASS ROAD SHINGARAYA KOND",Kondalrao,6000.0,,
940,940,Andhra Pradesh,Prakasam,Markapur,Dornala Market Yard,,1000.0,79.0955723,15.9072455
941,941,Andhra Pradesh,Prakasam,Martur,S. Maguluru,,1000.0,,
942,942,Andhra Pradesh,Prakasam,Ms Srawani Cold Storage Private Ltd,,Shri Thunugunta Mallikharjuna Rao,7700.0,,
943,943,Andhra Pradesh,Prakasam,Ms Uppugunduru Cold Storage Pvt Ltd,,Shri M Venkata Rao,6470.0,,
944,944,Andhra Pradesh,Prakasam,Munagachennaiah Cold Storage,SANTANOOTALAPADU,M.V Krishnarao,8000.0,79.9413199,15.5425351
945,945,Andhra Pradesh,Prakasam,Munnangi Venkata Subbaiah & Munnangi Upendra Rao,"Komarnenivaripalem , Parchur Mandal, Prakasam",,330.0,79.560344,15.348463
946,946,Andhra Pradesh,Prakasam,Myneni Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
947,947,Andhra Pradesh,Prakasam,Omkar Cold Storage,MUKTI NUTALAPADU VILAGE,Gopichand,6000.0,80.2301487,15.9348116
948,948,Andhra Pradesh,Prakasam,Ongole,Ongole And Vuppugundru Market Yard,,3000.0,80.049922,15.5057232
949,949,Andhra Pradesh,Prakasam,Ongole Cold Storage Pvt Ltd,THROVAGUNTA VILAGE ONGOLE MANDAL,Rafi,7000.0,80.0576834,15.5522666
950,950,Andhra Pradesh,Prakasam,Parachuri Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
951,951,Andhra Pradesh,Prakasam,Parchuru Cold Storage Pvt Ltd,LNKOLLU ROAD PARCHUR VILAGE & MANDAL,Srinivasrao,5500.0,80.1438126,15.9279297
952,952,Andhra Pradesh,Prakasam,Raavirangaiah Cold Storage Pvt Ltd,NAGULUP PALAPADU VILAGE MANDAL,K.Srinivasrao,9000.0,80.1114512,15.6394647
953,953,Andhra Pradesh,Prakasam,Rama Cold Storage,ADDANKI VILAGE MANDAL ONGOL ROAD,G.Subbarao,5000.0,79.9181672,15.5652845
954,954,Andhra Pradesh,Prakasam,Ravavarapu Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
955,955,Andhra Pradesh,Prakasam,Ravi Rangaiah Cold Storage,Naguluppalapadu,,5850.0,80.1114512,15.6394647
956,956,Andhra Pradesh,Prakasam,Rythumitra Cold Storage,"SOMAVARARAPPADU VILAGE, KORSEPADU MANDAL, RAVI N",Ravikiran,6750.0,,
957,957,Andhra Pradesh,Prakasam,Shri Doppalapuri Ramesh Babu,"Thikkarajupalem, Parchur Mandal",,300.0,80.2767779,15.9684068
958,958,Andhra Pradesh,Prakasam,"Shri K. Venkata Subba Rao, S/O Anjaneyulu","Yedugundlapadu Village, Maddipadu Mandal, Prakasam District",,5154.0,79.560344,15.348463
959,959,Andhra Pradesh,Prakasam,Shri Kolla Srinivasa Rao,"Kunkalamarru, Karamchedu Mandal",,375.0,80.3162572,15.8847028
960,960,Andhra Pradesh,Prakasam,Shri N V Subba Rao & Shri S V Ratnam,Edugundipadu/Prakasam,,2598.0,,
961,961,Andhra Pradesh,Prakasam,Shri Nidumusali Srinivasula Reddy,Keerthipadu/Prakasam,,12293.0,80.0293896,15.6433437
962,962,Andhra Pradesh,Prakasam,Shri Syed Moula,Mukthinuthalapadu/Prakasam,,4267.6,80.0576834,15.5377821
963,963,Andhra Pradesh,Prakasam,Shri Syed Sultan,Mukthinuthalapadu/Prakasam,,2691.67,80.0576834,15.5377821
964,964,Andhra Pradesh,Prakasam,Smt Anusha Rural Godown ( Smt Somepalli Anusha),Naganola/Prakasam,,255.0,,
965,965,Andhra Pradesh,Prakasam,Smt Kakumanai Anansuya,"Sy. No. 249, M.Nidamluru GP, Tanguturu Mandal, Prakasam Dt",,2454.0,79.560344,15.348463
966,966,Andhra Pradesh,Prakasam,Smt Pamidi Anitha,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9907.0,79.560344,15.348463
967,967,Andhra Pradesh,Prakasam,Smt Pamidi Krishnamma & Smt Adhilaxmi,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9838.0,79.560344,15.348463
968,968,Andhra Pradesh,Prakasam,Smt Pamidi Radhika,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9907.0,79.560344,15.348463
969,969,Andhra Pradesh,Prakasam,Smt Pamidi Suguna,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9922.0,79.560344,15.348463
970,970,Andhra Pradesh,Prakasam,Smt Yarlagadda Sujatha Rural Godowns,"Sy. No.289/8, Veerannapalem Village, Parchur Mandal, Prakasam Dt",,380.0,79.560344,15.348463
971,971,Andhra Pradesh,Prakasam,Smt. Anubrolu Satyavathi,"Sy.No.636/1& 636/2, Anubroluvaripalem Village, Korisapadu Mandal, Prakasam Dist.",,1432.0,79.560344,15.348463
972,972,Andhra Pradesh,Prakasam,Smt. Cherukuri Anjana Devi,"S. No. 302/1B, Upugundhuru Village, Naguluppalapadu Mandal, Prakasam Dist",,1174.3,79.560344,15.348463
973,973,Andhra Pradesh,Prakasam,"Smt. Kolla Raghavamma, W/O Somasekhar Rao,","Near Door No.2-11, Survey No.528/1, Kunkalamarru Panchavat, Karamchedu Mandal, Prakasam",,367.75,79.560344,15.348463
974,974,Andhra Pradesh,Prakasam,Sravani Cold Storage Pvt Ltd,"NEAR AUTO NAGAR, YEDUGUNDCA PADU",T.V.S.R.K.Prasad,6000.0,,
975,975,Andhra Pradesh,Prakasam,Sreegayatri Cold Storage,SANTHANOOTALAPADU VILAGE & MANUAL,Rammohanrao,6000.0,79.9413199,15.5425351
976,976,Andhra Pradesh,Prakasam,Sri Mandava Adinarayana & Chinnam Koteswara Rao,"S.No.346, M.Muppala Village, Naguluppalapadu Mandal, Prakasm District",,528.0,79.560344,15.348463
977,977,Andhra Pradesh,Prakasam,Sri Pamidi Chaitanya,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9907.0,79.560344,15.348463
978,978,Andhra Pradesh,Prakasam,Sri Pamidi Chakradhar,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9838.0,79.560344,15.348463
979,979,Andhra Pradesh,Prakasam,Sri Pamidi Jagadeesh,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9907.0,79.560344,15.348463
980,980,Andhra Pradesh,Prakasam,Sri Pamidi Madhusudhana Rao,"Sy.No.700,720/3, 721 & 722, Tangattur, Prakasam Dt.",,9922.0,79.560344,15.348463
981,981,Andhra Pradesh,Prakasam,Sri Syed Moula Rural Godown,"Sy No 716/C, Bodduvanipalem, Korispadu Mandal",,10000.0,80.042722,15.7525204
982,982,Andhra Pradesh,Prakasam,Sri Venkata Sai Boiled And Raw Rice Mill (Partnership),"Medarametla, Korisepadu Mandal",,2800.0,80.042722,15.7525204
983,983,Andhra Pradesh,Prakasam,Srichandana Cold Storage Pvt Ltd,VANKAYALAPADU VILLAGE EINKOLE MANDAL PUSAPADU ADDA,G.V.R.N..Prasad,10000.0,80.2223596,15.9117451
984,984,Andhra Pradesh,Prakasam,Sridurga Cold Storage,EDUMUDI ROAD UPPUGONDURU VILAGE NAGULUPPALAPADU MA,Mohanreddy,4600.0,80.1114512,15.6394647
985,985,Andhra Pradesh,Prakasam,Srihariths Cold Storage,YENDLUR DONKA PERNA MITTA,Narayanarao,5000.0,,
986,986,Andhra Pradesh,Prakasam,Srimahalaxmi Cold Storage,NH-5 THROVAGUNTA ONGOLE,B.Nagaraju,5485.0,80.0558551,15.55229
987,987,Andhra Pradesh,Prakasam,Srinidhi Cold Storage,PARCHOOR VILAGE MANDAL INKOLLU ROAD,K.Srinivasrao,10000.0,80.1438126,15.9279297
988,988,Andhra Pradesh,Prakasam,Sriramaagri Cold Storages Pvt Ltd,ONDUTLA VILAGE BEST AVARIPET MANDAL,Rameshbabu,7000.0,79.1026315,15.5503073
989,989,Andhra Pradesh,Prakasam,Srisaibalaji Cold Storage,LAXMIPURAM VILAGE PODILI MANDAL,J.Kumar,5000.0,79.6181592,15.6069505
990,990,Andhra Pradesh,Prakasam,Sunder Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
991,991,Andhra Pradesh,Prakasam,Tadi Lakshmiprasanna,"R S No.14, Lakkavaram Village, Kollapudi Panchayat, Martur Mandal , Prakasam District",,10000.0,79.560344,15.348463
992,992,Andhra Pradesh,Prakasam,Tulasi Cold Storage Pvt Ltd,MUKTINOOTALAPADU VILAGE ONGOLU MANDAL,Venkatrao,8000.0,80.049922,15.5057232
993,993,Andhra Pradesh,Prakasam,Varun Storages,Nayanapalli Village / Vetapalem Mandal,,4769.62,80.3057484,15.7823353
994,994,Andhra Pradesh,Prakasam,Venumadhav Cold Storage,,Shri Sripathi Subba Rao,5000.0,,
995,995,Andhra Pradesh,Prakasam,Venumadhava Cold Storage,INKOLLU VILAGE MANDAL KONIKI ROAD,S.Subbarao,8000.0,80.0700171,15.7875971
996,996,Andhra Pradesh,Prakasam,Vijaya Purna Agro Cold Storage,Mukyhinuthalapadu,,6251.29,80.0576834,15.5377821
997,997,Andhra Pradesh,Prakasam,Vijayapurnaagro Cold Storage,"MUKTINOOTALAPADU VILAGE, NEAR MARKET YARD ONGOL",V.Ramesh,7000.0,,
998,998,Andhra Pradesh,Prakasam,Yakkati Aruna Kumari,"R S No.14, Lakkavaram Village, Kollapudi Panchayat, Martur Mandal , Prakasam District",,10000.0,79.560344,15.348463
999,999,Andhra Pradesh,Prakasam,Yalavarthi Cold Storage,NH5 RAJUPALEM VILAGE MARTUR MANDAL,Ramesh,4500.0,80.1085206,16.0057834
1000,1000,Andhra Pradesh,Prakasam,Yalawarthy Cold Storage,Rajupalem,,6649.0,79.2445265,14.2319201
1001,1001,Andhra Pradesh,Spsr Nellore,CO Aquatic Culture India Put Ltd,TUPILLI PALEM,Sasidharan,0.0,,
1002,1002,Andhra Pradesh,Spsr Nellore,Fivestarmarineexportsprivatelimited,NARAYANA REDDY PETA,Nandakumar,5.0,80.0506981,14.4677602
1003,1003,Andhra Pradesh,Spsr Nellore,Pallavy Agri Forms Put Ltd,TUPALLI PALEM,K Konda Babu,0.0,,
1004,1004,Andhra Pradesh,Spsr Nellore,RR Hachries,TUPILI PALEM,Hari Prasad,0.0,,
1005,1005,Andhra Pradesh,Spsr Nellore,Saimarineexports Pvt Ltd,NARAYANA REDDY PETA,Sundaram,15.0,80.0506981,14.4677602
1006,1006,Andhra Pradesh,Spsr Nellore,Santhi Hachari,"TUPALLI PALEM, VAKADU MANDALEM",Nagaraju,0.0,80.068424,14.0021277
1007,1007,Andhra Pradesh,Spsr Nellore,Siri Cold Storage,POTTE PALEM VALAR,Prasad,8000.0,,
1008,1008,Andhra Pradesh,Spsr Nellore,Sri Hari Hara Hacharies,"TUPALLI PALEM, VAKADU MANDALEM",Satyanarayana,0.0,80.068424,14.0021277
1009,1009,Andhra Pradesh,Spsr Nellore,Star Agrparineexportspvt.Ltd,"NARAYANA REDDY PETA, 5STAR AKNVA",Abdulaleemsyed,1293.0,,
1010,1010,Andhra Pradesh,Srikakulam,K. Vijaya Madhavi,"Nimmada Village, Kotaboombali Mandal",,4769.62,84.162498,18.520034
1011,1011,Andhra Pradesh,Srikakulam,K.Harivara Prasad,"Kotabommali, Srikakulam",,4769.62,83.8938018,18.2949165
1012,1012,Andhra Pradesh,Srikakulam,Kotha China Ramana Rao,"16-1-3, Opposite Railway Godowns, Amadalavalsa",,3377.5,83.902951,18.4101166
1013,1013,Andhra Pradesh,Srikakulam,M.Venkateshwara Rao,"Rajam Village, Rajam Panchayat",,4769.62,83.660774,18.4497303
1014,1014,Andhra Pradesh,Srikakulam,M/S Sri Vijayadurga Godown,"RS No.1003/1, Ampolu Village, Gara Mandal, Srikakulam",,675.0,83.8938018,18.2949165
1015,1015,Andhra Pradesh,Srikakulam,M/S Srikakulam District Rice Millers Association,"Sy. No.61-17, 29, 64-6, 65-5 To 21, 66-3 To 21, 67-1 To 20, 68-1,2,11,12, Ravipadu Village, Jalumuru Mandal, Srikakulam",,10000.0,83.8938018,18.2949165
1016,1016,Andhra Pradesh,Srikakulam,M/S Vedamatha Cold Storage Pvt. Ltd,Munasabpeta,,3420.0,83.9512721,18.3341039
1017,1017,Andhra Pradesh,Srikakulam,Shri K. H. V. Prasad,"Nimmada Village, Kotaboombali Mandal",,4769.62,84.162498,18.520034
1018,1018,Andhra Pradesh,Srikakulam,Sri S. Rama Rao,"Loddabhadra Village, Palasa",,4769.62,84.4109252,18.7723549
1019,1019,Andhra Pradesh,Srikakulam,Sri Venkatasai Rural Farmers Warehouse,"Survey No.72, Parvathipuram (V), Gospadu (M)",,253.5,78.4166444,15.3566805
1020,1020,Andhra Pradesh,Srikakulam,SrisaiCold Storage,"M G ROAD , CHELLURU",Trinadh,3.0,81.9916586,16.8092991
1021,1021,Andhra Pradesh,Srikakulam,T. Vaikuntha Rao And T. Veera Raju,"Loddabhadra Village, Palasa",,4769.62,84.4109252,18.7723549
1022,1022,Andhra Pradesh,Srikakulam,T.B.Gupta,"Rajam Village, Rajam Panchayat",,4769.62,83.660774,18.4497303
1023,1023,Andhra Pradesh,Srikakulam,Vedmathainfraproject Pvt Ltd,VEDMATHACOLDSTORGE,Ravikumar,36.0,,
1024,1024,Andhra Pradesh,Srikakulam,Vihakadary,"PLOT NO-2, EENADUPRESS, PEDAPADU",Rajasekhar,15.0,81.038783,16.64175
1025,1025,Andhra Pradesh,Visakhapatanam,ANKAPALLY,,D.Laxmana Rao,10000.0,,
1026,1026,Andhra Pradesh,Visakhapatanam,Konathala Cold Storage Pvt Ltd,"S.NO.210&211, NH5, BAYYAVARAM, KASIMKOTA, ANAKAPAL",Jaggaraonaidu,9000.0,,
1027,1027,Andhra Pradesh,Visakhapatanam,M/S Bapaig Agro Products Cold Storage,Tallavalasa,,3600.0,83.4032804,17.9034148
1028,1028,Andhra Pradesh,Visakhapatanam,MS Sri Nookambika Cold Storage,Dibba Street Gavarapalem Anakapalli V Visakhapatnam District,Shri Konatala Govinda Appala Naidu,4446.0,83.0129244,17.6831783
1029,1029,Andhra Pradesh,Visakhapatanam,Sprintexportspvpltd,08562- 244149,Subbarao,0.0,-74.5814773,40.0723409
1030,1030,Andhra Pradesh,Visakhapatanam,"Sri S L Nooka Raju, Anakapalle","Survey No.54/2A, 54/3A, 54/4A. 54/2B, 54/2G, 554/4B, 54/2C, 54/2F, 54/4C, 54/2D, 54/4D, 54/2E, 54/D, 54/17B, 54/7B, 54/1C, 54/7A, 54/17A, 54/2H At Sankaram Village And Panchayat, Anakapalle Mandal, Visakhapatnam District",,9500.0,82.7347142,17.7240124
1031,1031,Andhra Pradesh,Visakhapatanam,Sri Sai Agencies,APPARAO[At]CORNCLUB[Dot]INFO,Apparao,120.0,,
1032,1032,Andhra Pradesh,Visakhapatanam,Sweets Dairy Foods,RAJUVVN171[At]YAHOO[Dot]CO[Dot]IN,Raju,350.0,,
1033,1033,Andhra Pradesh,Visakhapatanam,VIZAG-I,"Kancherapaem,Vizag-530008",P Bharathi,36330.0,83.2746836,17.7343985
1034,1034,Andhra Pradesh,Visakhapatanam,VIZAG-II,"Near New Calltex Gate Unit 2 , Navel Base Port - 530014",D Laxamana Rao,53970.0,83.277359,17.6785358
1035,1035,Andhra Pradesh,Vizianagaram,B. Appala Narasaiah,"Survey No. 11/1,11/3, K.L.Puram Panchayat, Vizianagaram Mandal",,4769.62,83.3955506,18.1066576
1036,1036,Andhra Pradesh,Vizianagaram,Bandaru Satyanarayanamurthy,"R.S No.93/2, Palagara Village, Balajipeta Mandal, Vizianagaram",,810.0,83.3955506,18.1066576
1037,1037,Andhra Pradesh,Vizianagaram,K. Laxmi Kiran,"Survey No. 11/3, K.L.Puram Panchayat, Vizianagaram Mandal",,4769.62,83.3955506,18.1066576
1038,1038,Andhra Pradesh,Vizianagaram,M/S Gruha Deepika Constructions (K. Venkata Nageswara Rao ),"Survey No. 11/3, K.L.Puram Panchayat, Vizianagaram Mandal",,4769.62,83.3955506,18.1066576
1039,1039,Andhra Pradesh,Vizianagaram,M/S Harshartna Industries Pvt. Ltd.,Mutcherlavalasa,,3150.0,83.2960831,18.4546713
1040,1040,Andhra Pradesh,Vizianagaram,M/S Satya Constructions ( M. Srinivasa Rao ),"Survey No. 11/1,11/3, K.L.Puram Panchayat, Vizianagaram Mandal",,4769.62,83.3955506,18.1066576
